sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
NEPTUNE 10S BLENDED TOILET PAPER,64,18840.238297872344,KAPA OIL REFINERIES LTD,2,1,4
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,44,5878.4,BROOKSIDE DAIRY LIMITED,2,1,4
SPRITE 300ML,64,2048.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE 300ML EMPTY BOTTLE,64,768.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
CADBURY 80G DAIRY MILK,64,13321.454859611233,HASBAH KENYA LTD CADBURY,2,1,4
AQUAMIST 20LT MINERAL WATER EMPTY BOTTLE,63,48134.52629606496,AQUAMIST LIMITED,2,1,4
BROOKSIDE 450ML NATURAL YOGHURT CUP,44,5945.317052631579,BROOKSIDE DAIRY LIMITED,2,1,4
SOFTLEAF TWIN SERVIETTES,63,9503.298800282288,KAPA OIL REFINERIES LTD,2,1,4
ALWAYS 14S MAXI THICK EX/LONG DAY/NIGHT,63,9915.13043478261,HASBAH KENYA LTD P AND G,2,1,4
FC 400G (30D) FRESH STREAKY BACON,42,26858.852173913045,FARMERS CHOICE LTD,2,1,4
TOILEX WHITE 10S,61,18008.096784073507,CHANDARIA INDUSTRIES  LTD,2,1,4
FC 200G (14D) FRESH PORK CHIPOLATA,42,7505.299107755662,FARMERS CHOICE LTD,2,1,4
AQUAMIST 19L DISPOSABLE WATER,61,27624.680229226364,AQUAMIST LIMITED,2,1,4
BIO ACTIVE 350ML BLKBRRY N RSPBRRY YOG DRINK,42,5190.695495495495,BIO FOOD PRODUCTS LTD,2,1,4
KNORR 51G 6S BEEF CHILLI CUBES,60,4523.56129032258,UNILEVER KENYA LIMITED,2,1,4
CADBURY 80G DAIRY MILK WHOLE NUT,59,12194.956177156177,HASBAH KENYA LTD CADBURY,2,1,4
BROOKSIDE 450G PROBIOTIC FRUIT CUP YOGHURT VANILLA,41,5193.246120377085,BROOKSIDE DAIRY LIMITED,2,1,4
CADBURY 28G BUBBLY CHOCOLATE,59,4616.50611071172,HASBAH KENYA LTD CADBURY,2,1,4
MINUTE MAID 400ML TROPICAL JUICE,58,3605.1214222222225,COCA COLA BEVERAGES KENYA LTD,2,1,4
FESTIVE 400G POUNDCAKE SLICED VANILLA,58,8166.400000000001,DPL FESTIVE  LIMITED,2,1,4
CADBURY 32G DAIRY MILK CHOCOLATE,58,6187.286536964981,HASBAH KENYA LTD CADBURY,2,1,4
MINUTE MAID 1L TROPICAL JUICE,57,6664.58121085595,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE 1.25L PET,55,5720.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
TENA 15S TOILET ROLL WHITE WRAPPED,54,27972.032335329346,AFRICAN COTTON INDUSTRIES LTD,2,1,4
TENA 200S SERVIETTES WHITE,53,8480.326153846156,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BLUE BAND 250G MED FAT SPREAD,53,6709.467221514509,SUPER SAVERS DISTRIBUTION LTD,2,1,4
FESTIVE TORTILLA WRAP 10 INCH,53,15238.254872563717,DPL FESTIVE  LIMITED,2,1,4
FIESTA TOILET ROLLS WHITE 10S,52,18363.13094462541,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BROOKSIDE 230ML COOKING CREAM CUP,35,9875.571514063437,BROOKSIDE DAIRY LIMITED,2,1,4
ROSY TOILET TISSUE WHITE 10PACK,51,12159.109565217392,CHANDARIA INDUSTRIES  LTD,2,1,4
ISINYA 20S EGGS,51,16786.37904276244,ISINYA FEEDS LIMITED,2,1,4
GREEN FARM 15PK Y/YORK EGGS,51,13661.478301158302,GREEN FARM POULTRY,2,1,4
ACACIA 200ML KIDS BLUE RASPBERRY,51,4551.367441940928,KEVIAN KENYA LTD,2,1,4
BROOKSIDE 250ML CHOCOLATE,34,1866.4466571907292,BROOKSIDE DAIRY LIMITED,2,1,4
GREEN FARM 6S Y/YORK EGGS,50,16457.23435564945,GREEN FARM POULTRY,2,1,4
JAMAA 1KG BAR SOAP CREAM,50,4702.116538581592,KAPA OIL REFINERIES LTD,2,1,4
SUNLIGHT 700G LONG BAR YELLOW,50,4702.116538581592,UNILEVER KENYA LIMITED,2,1,4
FLORA 100S SERVIETTES WHITE,48,3441.136425855513,AFRICAN COTTON INDUSTRIES LTD,2,1,4
TENA 10S POCKET TISSUE 3PLY,48,768.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
PRAZIER 6S YELLOW YORK EGGS,48,15798.944981423472,PRAZIER POULTRIES,2,1,4
KREST BITTER LEMON  500M PET,48,2553.1345209138844,COCA COLA BEVERAGES KENYA LTD,2,1,4
LEADAV YELLOW YOLK EGGS 6PACK,46,15140.655607197494,LEADAV POULTRY FARM LTD,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED VANILLA,46,4857.6,DPL FESTIVE  LIMITED,2,1,4
HEINZ 570G TOMATO KETCHUP,46,22006.4,HASBAH KENYA LTD,2,1,4
STONEY TANGAWIZI 500ML PET,45,2393.5636133567664,COCA COLA BEVERAGES KENYA LTD,2,1,4
EMBASSY BY DUNHILL RED 20S,44,16192.044541585185,NOBLE OUTLOOK LIMITED,2,1,4
CADBURY 450G DRINKING CHOCOLATE JAR,34,2880.983946891973,HASBAH KENYA LTD CADBURY,2,1,4
ACACIA 200ML KIDS MANGO,34,3034.244961293952,KEVIAN KENYA LTD,2,1,4
JIAN 6 PACK YELLOW YOLK EGGS,33,10861.774674728636,JIAN CEREALS DEPOT,2,1,4
CADBURY 44G LUNCH BAR,32,4093.075571177505,HASBAH KENYA LTD CADBURY,2,1,4
BUTTERFLY 1KG POLISH GREEN GRAM,32,5862.400000000001,SPICE WORLD LTD,2,1,4
SUNLIGHT 900G LONG BAR YELLOW,31,2915.312253920587,UNILEVER KENYA LIMITED,2,1,4
JIAN 15 PACK YELLOW YOLK EGGS,31,10203.48530050266,JIAN CEREALS DEPOT,2,1,4
BROOKSIDE 150ML DOUBLE CREAM,25,7053.979652902454,BROOKSIDE DAIRY LIMITED,2,1,4
LIBERTY CHOICE YELLOW YOLK EGG 6PACK,31,10203.48530050266,PAMULI POULTRY FARM,2,1,4
VELVEX POCKET TISSUES WHITE 1S,30,480.0,CHANDARIA INDUSTRIES  LTD,2,1,4
ALPRO 1LT ALMOND UNSWTENED DRINK,24,11500.800000000001,HEALTHY U TWO THOUSAND LTD,2,1,4
KLEENEX POCKET HANKIES SINGLES,30,480.0,KIM FAY EAST AFRICA LTD,2,1,4
FLORA 1S TOILET ROLLS WHITE,29,10240.97687296417,AFRICAN COTTON INDUSTRIES LTD,2,1,4
GREEN FARM 12PK Y/YORK EGGS,29,9545.195926276681,GREEN FARM POULTRY,2,1,4
ARIEL 1KG DETERGENT FRESH LAVENDER CLEAN,29,8328.8,HASBAH KENYA LTD P AND G,2,1,4
LEADAV YELLOW YOLK EGGS 12PACK,29,9545.195926276681,LEADAV POULTRY FARM LTD,2,1,4
DAIMA 250G BUTTER SALTED,28,13146.875720459633,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
DAIMA 480ML MILK DRINK VANILLA FLV,23,1262.596268099611,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
BROOKSIDE 250ML BUBBLE GUM,23,1262.596268099611,BROOKSIDE DAIRY LIMITED,2,1,4
LEADAV YELLOW YOLK EGGS 15PACK,28,9216.051239163691,LEADAV POULTRY FARM LTD,2,1,4
ARIEL 1KG DETERGENT FRESH FLORAL CLEAN,28,10505.600000000002,HASBAH KENYA LTD P AND G,2,1,4
DAIMA 500G BUTTER SALTED,28,13146.875720459633,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
BROOKSIDE 400ML COOKING CREAM CUP,22,6207.50209455416,BROOKSIDE DAIRY LIMITED,2,1,4
MF 750ML ZESTY LEMON D/WASHING LIQUID,27,6458.400000000001,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
BROOKSIDE 250ML COFFEE,22,1207.7007781822367,BROOKSIDE DAIRY LIMITED,2,1,4
PRAZIER 30S YELLOW YORK EGGS,27,8886.906552050703,PRAZIER POULTRIES,2,1,4
BROOKSIDE 500G UNSALTED BUTTER,27,12677.344444728931,BROOKSIDE DAIRY LIMITED,2,1,4
FAY POCKET HANDKERCHIEFS PINK SINGLES,27,410.40000000000003,KIM FAY EAST AFRICA LTD,2,1,4
PRESTIGE 1KG MARGARINE,27,5929.686338966683,KAPA OIL REFINERIES LTD,2,1,4
KCC 500G BUTTER SALTED (604),27,12677.344444728931,NEW KENYA COOP CREAMERIES  LTD,2,1,4
VIM 500G POUCH LFRESH SCOURER,26,1456.0,UNILEVER KENYA LIMITED,2,1,4
VELVEX POCKET TISSUES BLUE 1S,26,416.0,CHANDARIA INDUSTRIES  LTD,2,1,4
STONEY ZERO 500ML  PET,26,1382.9478654950208,COCA COLA BEVERAGES KENYA LTD,2,1,4
LIBERTY CHOICE YELLOW YOLK EGG 15PACK,26,8557.761864937715,PAMULI POULTRY FARM,2,1,4
CADBURY 32G DAIRY MILK HAZELNUTS,26,2788.4013917884477,HASBAH KENYA LTD CADBURY,2,1,4
TUSKER 330ML MALT LAGER BEER,26,4756.779212844435,KENYA BREWERIES LTD,2,1,4
BROOKSIDE 1KG GHEE,26,20446.4,BROOKSIDE DAIRY LIMITED,2,1,4
VELVEX EXTRA 10S TOILET TISSUE UNWRAPPED,25,8828.428338762214,CHANDARIA INDUSTRIES  LTD,2,1,4
DOWNY 900ML POUCH SWEET ELEGANCE,25,13960.0,HASBAH KENYA LTD P AND G,2,1,4
FANTA ORANGE 1.25L PET,25,1329.7575629759815,COCA COLA BEVERAGES KENYA LTD,2,1,4
BROOKSIDE 200ML WHIPPING CREAM,20,5643.183722321964,BROOKSIDE DAIRY LIMITED,2,1,4
FAY 30CMX5M FOIL,25,2600.0,KIM FAY EAST AFRICA LTD,2,1,4
BIO 1L WHOLE LONGLIFE MILK,20,1879.2220689655176,BIO FOOD PRODUCTS LTD,2,1,4
MF 750ML ORIGINAL D/WASHING LIQUID,24,5740.8,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
BROOKSIDE 500G SUPERFINE GHEE,24,10732.800000000001,BROOKSIDE DAIRY LIMITED,2,1,4
PRESTIGE 500G ORIGINAL MARGARINE,24,5270.832301303719,KAPA OIL REFINERIES LTD,2,1,4
VELVEX 30CMX5M ALLUMINIUM FOIL,24,2496.0,CHANDARIA INDUSTRIES  LTD,2,1,4
BROOKSIDE 250ML BANANA,19,1043.0143084301135,BROOKSIDE DAIRY LIMITED,2,1,4
BROOKSIDE 400ML WHIPPING CREAM CUP,18,5078.865350089767,BROOKSIDE DAIRY LIMITED,2,1,4
MHARVEST 1KG BAG SUPERFAST OATS,24,8044.800000000001,HEALTHY U TWO THOUSAND LTD,2,1,4
KOTEX 16S REGULAR TAMPONS,22,3462.4265010351974,KIM FAY EAST AFRICA LTD,2,1,4
EVERFRESH 1KG GHEE,22,17300.800000000003,BROOKSIDE DAIRY LIMITED,2,1,4
BROOKSIDE 250G UNSALTED BUTTER,21,9860.156790344725,BROOKSIDE DAIRY LIMITED,2,1,4
EVEREADY 4S AA RED 1015BP4,21,3696.0,HASBAH KENYA LTD,2,1,4
VIM 500G LEMON FRESH POWDER,21,1680.0,UNILEVER KENYA LIMITED,2,1,4
BROOKSIDE 250ML ASSORTED 6PK,17,933.2233285953646,BROOKSIDE DAIRY LIMITED,2,1,4
KREST BITTER LEMON 300ML EMPTY BOTTLE,21,252.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
CADBURY 225G DRINKING CHOCOLATE JAR,21,1779.4312613156305,HASBAH KENYA LTD CADBURY,2,1,4
SUNRICE 2KG RICE BASMATI,21,10293.25119836818,KRISH COMMODITIES LTD,2,1,4
