sku,qty,est_cost,supplier,day_generated,arrival_day
GOLD CROWN 500ML WHOLE MILK LONGLIFE FINO TFA 20,145,6341.535564853557,NEW KENYA COOP CREAMERIES  LTD,7,10
KCC 500ML FRESH WHOLE MILK TFA 21,144,6094.936443148688,NEW KENYA COOP CREAMERIES  LTD,7,10
NUTRAMEAL 1KG SUGAR,148,20404.587380497134,KAMILI PACKERS SUGAR ONLY,7,10
KCC 500ML FRESH W/MILK (POUCH)-84,144,6496.341469648563,NEW KENYA COOP CREAMERIES  LTD,7,10
KINANGOP FRESH 500ML MILK POUCH,137,5477.1685494223375,KINANGOP DAIRY LIMITED,7,10
ILARA  POUCH FRESH MILK 1LTR,134,12546.912176382164,BROOKSIDE DAIRY LIMITED,7,10
BROOKSIDE 2LTR FRESH MILK STANDARD BOTTLE,130,26722.28590514362,BROOKSIDE DAIRY LIMITED,7,10
KABRAS 1KG WHITE SUGAR,128,17136.770155166723,WEST KENYA SUGAR COMPANY LTD,7,10
PEMBE 2KG MAIZE MEAL,124,14582.88903495668,PEMBE FLOUR MILLS,7,10
NUTRAMEAL 2KG SUGAR,117,31212.142670257796,KAMILI PACKERS SUGAR ONLY,7,10
KCC 500ML GOLD CROWN  (POUCH)-55,110,5056.316483516484,NEW KENYA COOP CREAMERIES  LTD,7,10
BROOKSIDE 2LTR FRESH MILK WHOLE BOTTLE,103,21173.046755407657,BROOKSIDE DAIRY LIMITED,7,10
FESTIVE 400G WHOLE MEAL,97,5044.033827375763,DPL FESTIVE  LIMITED,7,10
BROOKSIDE 1LTR FRESH MILK STANDARD,96,9982.785633611928,BROOKSIDE DAIRY LIMITED,7,10
NATURES 800G WHITE BREAD,90,9360.146540027139,DPL FESTIVE  LIMITED,7,10
RAVINE GOLD 500ML ESL UHT MILK,88,3309.7956595952205,RAVINE DAIRIES LIMITED,7,10
FESTIVE 600G FAMILY BRWN BREAD,83,6640.016435643564,DPL FESTIVE  LIMITED,7,10
BIO 2L SEMI SKIMMED FRESH MILK,81,19803.64456149592,BIO FOOD PRODUCTS LTD,7,10
BROOKSIDE 1L FARM FRESH MILK,80,8320.0,BROOKSIDE DAIRY LIMITED,7,10
BROOKSIDE 1L LACTOSE FREE UHT MILK,79,11010.647284177383,BROOKSIDE DAIRY LIMITED,7,10
FESTIVE 800G SUPREME WHOLE MEAL,78,8112.0,DPL FESTIVE  LIMITED,7,10
FESTIVE 400G FINEST SUPER SEEDED BREAD,77,8008.016559139785,DPL FESTIVE  LIMITED,7,10
FRESHA 5L WHOLE MILK,77,30767.644951140064,GITHUNGURI DAIRY FARMERS,7,10
SUPA 400G BUTTER TOAST BREAD,73,3796.131346640427,MINI BAKERIES NBI  LTD,7,10
BROOKSIDE 200ML  WHOLE MILK TCA,70,1792.0335832083958,BROOKSIDE DAIRY LIMITED,7,10
FESTIVE 300G 6S DELUXE ROLLS,67,6432.0,DPL FESTIVE  LIMITED,7,10
BROOKSIDE 1LT UHT LOWFAT MILK,66,8073.854304635761,BROOKSIDE DAIRY LIMITED,7,10
FESTIVE 400G WHITE SLICED,63,3175.299408284024,DPL FESTIVE  LIMITED,7,10
BIO 1L FRESH SEMI SKIMMED MILK,63,7916.906666666668,BIO FOOD PRODUCTS LTD,7,10
SUPA 400G WHITE SLICED BREAD CT,62,3224.0,MINI BAKERIES NBI  LTD,7,10
TUPIKE 2KG MAIZE MEAL FLOUR,63,7079.641290793072,OSHO GRAIN MILLERS  LTD,7,10
MOLO UHT MILK 500ML ESL 90DAYS,61,2288.3248076218397,BROOKSIDE DAIRY LIMITED,7,10
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,60,5760.0,DPL FESTIVE  LIMITED,7,10
FRESHA 500ML ASEPTIC WHOLE MILK,59,2548.815833612882,GITHUNGURI DAIRY FARMERS,7,10
BROADWAY 400G WHITE SLICED BREAD,59,3068.0,BROADWAYS BAKERY LTD,7,10
AJAB 2KG MAIZE MEAL FLOUR,57,7079.920256204964,GRAIN INDUSTRIES LIMITED,7,10
KINANGOP 500ML GOLD FINO ASEPTIC,57,2530.7916879329205,KINANGOP DAIRY LIMITED,7,10
AMAIZE 2KG PREMIUM MAIZE FLOUR,57,8352.187463837994,CAPWELL INDUSTRIES LTD,7,10
PEMBE 2KG HOMEBAKING,56,6837.626115922718,PEMBE FLOUR MILLS,7,10
DAIMA 200ML WHOLE MILK FINO TETRA 180DAYS,53,1085.9798408488066,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
RINSUN 5LT SUNFLOWER OIL,48,61054.6616240267,KAPA OIL REFINERIES LTD,7,10
KINANGOP 500ML LONGLIFE MILK,45,1920.2789373814044,KINANGOP DAIRY LIMITED,7,10
SUPA LOAF WHITE BREAD 600G,44,3520.0,MINI BAKERIES NBI  LTD,7,10
MUMIAS 2KG SUGAR,43,11035.12770582105,Unknown,7,10
BROADWAY 400G NATURAL BROWN BREAD,42,2184.081316553727,BROADWAYS BAKERY LTD,7,10
MT KENYA 500ML PREMIUM TFA MILK,41,1951.5704504504504,MERU CENTRAL DAIRY COOPERATIVE UNION LIMITED,7,10
NATURES 400G GOLD  BROWN,40,2080.077519379845,DPL FESTIVE  LIMITED,7,10
SUPA 600G WHITE BUTTER TOAST,39,3120.0,MINI BAKERIES NBI  LTD,7,10
LATO 500ML UHT MILK AMOO ESL,36,1598.3947502734234,MUSTY DISTRIBUTION LIMITED,7,10
BUTTERFLY 1KG SOOJI (SEMOLINA),34,5649.313703284259,SPICE WORLD LTD,7,10
BIO 1L BARISTA FRESH MILK,34,4868.375,BIO FOOD PRODUCTS LTD,7,10
HOSTESS 2KG FLOUR,34,4120.771436560181,UNGA LTD,7,10
KINGSMIL 400G KUBWA WAO WHITE BREAD,34,1768.0,KENAFRIC BAKERY LTD,7,10
MUMIAS 1KG SUGAR,33,4273.757428459428,Unknown,7,10
SOKO 1KG MAIZE MEAL FLOUR,32,2028.8400192400195,CAPWELL INDUSTRIES LTD,7,10
RINA 5LT VEGETABLE OIL,32,31163.83667820069,KAPA OIL REFINERIES LTD,7,10
NDOVU 2KG MAIZE MEAL FLOUR,32,3518.211894882434,MOMBASA MAIZE MILLERS NAIROBI LIMITED,7,10
DOLA 2KG HOMEBAKING  FLOUR,31,3630.6804780876496,KITUI FLOUR MILLS LTD NBI MBSA,7,10
RINSUN 3LT SUNFLOWER OIL,31,27128.526226529375,KAPA OIL REFINERIES LTD,7,10
RINSUN 2LT SUNFLOWER OIL,31,18789.182300884957,KAPA OIL REFINERIES LTD,7,10
EXE 2KG CHAPATI FLOUR,31,4198.55593220339,UNGA LTD,7,10
KINGSMIL 200G SLICED WHITE BREAD,30,840.0684150513111,KENAFRIC BAKERY LTD,7,10
TUZO 250ML UHT WHOLE MILK,29,928.0,BROOKSIDE DAIRY LIMITED,7,10
BROADWAYS 600G WHITE BREAD,29,2296.9327399872855,BROADWAYS BAKERY LTD,7,10
EXE 2KG SELF RAISING,29,4061.520841063698,UNGA LTD,7,10
GOLD CROWN 500ML LACTOSE FREE MILK TFA,29,1287.595771053591,NEW KENYA COOP CREAMERIES  LTD,7,10
EXE 1KG ALL PURPOSE,28,1917.7514587212913,UNGA LTD,7,10
FRESHA 2LT WHOLE MILK,27,4536.0,GITHUNGURI DAIRY FARMERS,7,10
SUPA 800G SWICH WHITE BREAD,27,2808.0,MINI BAKERIES NBI  LTD,7,10
BROOKSIDE 250ML UHT LOW FAT MILK,27,907.2,BROOKSIDE DAIRY LIMITED,7,10
BIO 1L FRESH SKIMMED MILK,26,3200.7973597359737,BIO FOOD PRODUCTS LTD,7,10
DAIMA 200ML MILK FINO BORA,26,519.5419818094782,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
FESTIVE 350G SLICED SUB ROLLS 4S,25,2800.0,DPL FESTIVE  LIMITED,7,10
KINGSMIL 400G KUBWA WAO BROWN BREAD,25,1300.0,KENAFRIC BAKERY LTD,7,10
NATURES 600G BROWN BREAD,24,1920.0,DPL FESTIVE  LIMITED,7,10
SUPA 400G BARREL WHITE BREAD,23,1196.028638132296,MINI BAKERIES NBI  LTD,7,10
LATO 125ML UHT WHOLE MILK TETRA PACK,23,1021.1966460080205,MUSTY DISTRIBUTION LIMITED,7,10
BROADWAY 800G WHITE SANDWICH SLICED BREAD,23,2392.0284829721368,BROADWAYS BAKERY LTD,7,10
FESTIVE 350G LONG SLICED ROLLS 4S,22,1760.0,DPL FESTIVE  LIMITED,7,10
DAIMA 500ML UHT PLAIN FINO 180DAYS,22,920.0070975918885,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
AJAB 1KG HOME BAKING FLOUR,22,2666.381517774235,GRAIN INDUSTRIES LIMITED,7,10
BROOKSIDE 3L FARM FRESH MILK,21,932.396937659497,BROOKSIDE DAIRY LIMITED,7,10
RAVINE GOLD 200ML ESL UHT MILK,21,390.46534351145044,RAVINE DAIRIES LIMITED,7,10
RINSUN 1LT SUNFLOWER OIL,20,18489.836454366545,KAPA OIL REFINERIES LTD,7,10
SOKO 2KG HOMEBAKING FLOUR,20,2405.957068837898,CAPWELL INDUSTRIES LTD,7,10
TUZO 200ML UHT WHOLE MILK,19,843.5972293109735,BROOKSIDE DAIRY LIMITED,7,10
LATO 500ML UHT MILK AMOO,18,799.1973751367117,MUSTY DISTRIBUTION LIMITED,7,10
LATO 200ML UHT WHOLE MILK FINO,18,799.1973751367117,MUSTY DISTRIBUTION LIMITED,7,10
SUPA 800G WHITE BUTTER TOAST,18,1440.0,MINI BAKERIES NBI  LTD,7,10
AMAIZE 2KG SIFTED MAIZE FLOUR,18,2181.5848781789196,CAPWELL INDUSTRIES LTD,7,10
KINGSMIL 200G SLICED BROWN BREAD,18,1440.0,KENAFRIC BAKERY LTD,7,10
BROADWAY 200G WHITE KADOGO  BREAD,18,1440.0,BROADWAYS BAKERY LTD,7,10
NUTRAMEAL 5KG SUGAR,17,3347.0423714151157,KAMILI PACKERS SUGAR ONLY,7,10
FAMILA 1KG PURE WIMBI FLOUR,16,1939.1865583812619,UNGA LTD,7,10
MORNING DEW 1L GOAT MILK,16,710.3976667881882,SATIMA FARMHOUSE LIMITED,7,10
EXE 1KG SELF RAISING,16,1939.1865583812619,UNGA LTD,7,10
FRESH FRI 250ML COOKING OIL,15,13867.377340774909,PWANI OIL PRODUCTS LTD.,7,10
EXE 2KG MANDAZI FLOUR,15,1817.987398482433,UNGA LTD,7,10
VITO 500ML FINO UHT MILK,15,665.9978126139264,MUSTY DISTRIBUTION LIMITED,7,10
TUZO 1L UHT WHOLE MILK,14,621.5979584396647,BROOKSIDE DAIRY LIMITED,7,10
BROOKSIDE 500ML PLUS+ LOW FAT UHT MILK TFA,12,532.7982500911412,BROOKSIDE DAIRY LIMITED,7,10
SUPA 200G SWEET BREAD,12,960.0,MIBISCO LTD,7,10
SUPA 600G BARREL WHITE BREAD,12,960.0,MINI BAKERIES NBI  LTD,7,10
NESCAFE GOLD 12.5G CAPPUCCINO REDUCED SUGAR STICK,11,2165.733299150957,NESTLE KENYA LTD,7,10
NDOVU 2KG HOMEBAKING FLOUR,10,1211.9915989882886,MOMBASA MAIZE MILLERS NAIROBI LIMITED,7,10
MORNING DEW 500ML GOAT MILK,10,443.9985417426176,SATIMA FARMHOUSE LIMITED,7,10
RINA 1LT VEGETABLE OIL JERRICAN,10,9244.918227183272,KAPA OIL REFINERIES LTD,7,10
KINGSMIL 400G SWICH WHITE BREAD,10,800.0,KENAFRIC BAKERY LTD,7,10
RINSUN 500ML SUNFLOWER OIL,10,9244.918227183272,KAPA OIL REFINERIES LTD,7,10
CLOVERS 400G CORN FLOUR,9,1090.7924390894598,TRI CLOVER INDUSTRIES LTD,7,10
RINA 2L VEGETABLE OIL JERRICAN,9,8320.426404464946,KAPA OIL REFINERIES LTD,7,10
BROADWAY 800G BROWN SANDWICH SLICED BREAD,9,720.0,BROADWAYS BAKERY LTD,7,10
FESTIVE 400G ZERO WHITE BREAD SF,9,720.0,DPL FESTIVE  LIMITED,7,10
BROADWAYS 600G BROWN BREAD,8,640.0,BROADWAYS BAKERY LTD,7,10
KINGSMIL 800G SWICH WHITE BREAD,8,640.0,KENAFRIC BAKERY LTD,7,10
TOTAL,48293,4180064.0278042913,Total,7,10
V22 BAG 10 X 15 X 22 30G,578,4625.120457614999,POLYTHENE INDUSTRIES LIMITED,7,10
V25 CARRIER BAG,521,8336.947441611697,POLYTHENE INDUSTRIES LIMITED,7,10
WHITE CAP 500ML LAGER CANS,374,68332.85014706258,KENYA BREWERIES LTD,7,10
QUENCHER 300ML DRINKING WATER,360,5551.975458486162,EXCEL CHEMICALS LTD,7,10
AQUAMIST 300ML MINERAL WATER,327,8024.834004340344,AQUAMIST LIMITED,7,10
QUENCHER 500ML DRINKING WATER,301,6368.825727052964,EXCEL CHEMICALS LTD,7,10
QUENCHER 1LT DRINKING WATER,272,10484.743968871597,EXCEL CHEMICALS LTD,7,10
KERINGET 500ML MINERAL WATER,248,11139.345068229693,COCA COLA BEVERAGES KENYA LTD,7,10
COKE PET 350ML,238,9254.25238271149,COCA COLA BEVERAGES KENYA LTD,7,10
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,219,30286.41475081656,BIO FOOD PRODUCTS LTD,7,10
AQUAMIST 500ML MINERAL WATER,215,8487.721720881429,AQUAMIST LIMITED,7,10
DUNHILL 20S SWITCH,201,75576.0,NOBLE OUTLOOK LIMITED,7,10
TUSKER CAN 500ML BEER,204,34712.26084489885,KENYA BREWERIES LTD,7,10
EMBASSY BY DUNHILL BLUE 20S,196,72128.19841251582,NOBLE OUTLOOK LIMITED,7,10
KERINGET 18.9LT MINERAL WATER REFIL,189,90513.81734582168,COCA COLA BEVERAGES KENYA LTD,7,10
COKE PET 500ML,183,9733.825360984183,COCA COLA BEVERAGES KENYA LTD,7,10
COKE ZERO 330ML CAN,171,13211.043687019921,COCA COLA BEVERAGES KENYA LTD,7,10
COKE ZERO 500ML PET,168,8759.574975938402,COCA COLA BEVERAGES KENYA LTD,7,10
AQUAMIST 1LTR SPARKLING WATER,163,12392.228163049234,AQUAMIST LIMITED,7,10
SCHWEPPES TONIC WATER 500ML PET,155,9409.74052232519,COCA COLA BEVERAGES KENYA LTD,7,10
AQUAMIST 20LT MINERAL WATER,140,59076.86879823594,AQUAMIST LIMITED,7,10
BROOKSIDE 500ML NATURAL LALA BOTTLE,133,9576.284396926161,BROOKSIDE DAIRY LIMITED,7,10
COKE 330ML CAN,132,10301.78330373002,COCA COLA BEVERAGES KENYA LTD,7,10
DL 37G FILLED CHOCOLATES MINT CHOC,131,7302.606443340279,GLACIER PRODUCTS LTD 2ND,7,10
MAYERS 1L SPARKLING WATER PLASTIC,126,9700.33164644714,MALACHITE LIMITED,7,10
SAFARI 300ML LEMONADE LIME DRINK,124,4818.427968155072,BOUNTY LIMITED,7,10
NUTFIELDS 20G CASHEW NUTS ROASTED AND SALTED,125,7000.0,KENYA NUT COMPANY,7,10
MAGGI 4G 28S CUBE FORTIFIED,124,10524.583321847002,NESTLE KENYA LTD,7,10
TUSKER 500ML LAGER BEER,123,20565.600000000002,KENYA BREWERIES LTD,7,10
COCA COLA 300ML,122,3904.0,COCA COLA BEVERAGES KENYA LTD,7,10
COCA COLA 300ML EMPTY BOTTLE,123,1476.0,COCA COLA BEVERAGES KENYA LTD,7,10
NUTFIELD 20G MAC NUTS LOCAL,122,6246.400000000001,KENYA NUT COMPANY,7,10
AQUAMIST 500ML SPARKLING WATER,126,6944.837092289116,AQUAMIST LIMITED,7,10
NUTFIELDS 20G MIXED NUTS,119,5236.0,KENYA NUT COMPANY,7,10
WHITE CAP 500ML LAGER BEER,119,22752.800000000003,KENYA BREWERIES LTD,7,10
ISINYA 6S EGGS,118,11818.700683409978,ISINYA FEEDS LIMITED,7,10
BIO 150ML VANILLA YOGHURT,115,10696.45874649205,BIO FOOD PRODUCTS LTD,7,10
SPRITE PET 350ML,112,4357.279496762258,COCA COLA BEVERAGES KENYA LTD,7,10
SCHWEPPES SODA WATER 500ML PET,111,6719.533169187479,COCA COLA BEVERAGES KENYA LTD,7,10
KRACKLES BANG BANG CHILLI 30G,111,4892.812727272728,PROPACK KENYA LTD,7,10
GUINNESS 500ML CAN,107,19575.97599132133,KENYA BREWERIES LTD,7,10
KRACKLES POTATO CRISP BBQ30G,108,4714.969040247678,PROPACK KENYA LTD,7,10
NESTLE 41.5G KITKAT 4 FINGER MILK,107,14301.712415654523,GLACIER PRODUCTS LTD 2ND,7,10
BALOZI 500ML CAN,102,16771.751457845905,KENYA BREWERIES LTD,7,10
HIGHLANDS 500ML MINERAL WATER,103,2060.0349968146106,HIGHLANDS DRINKS LIMITED,7,10
TUSKER LITE 500ML CAN,101,20892.56205815832,KENYA BREWERIES LTD,7,10
ILARA 500ML MAZIWA LALA,98,7056.0,BROOKSIDE DAIRY LIMITED,7,10
ISINYA 30S EGGS,94,40704.480266075385,ISINYA FEEDS LIMITED,7,10
KRACKLES CHEESE & ONION 30G,94,4166.753484121545,PROPACK KENYA LTD,7,10
OLA 40G CHEESE CRUNCH TORTILA CHIPS,93,4792.906443071492,PROPACK KENYA LTD,7,10
URBAN STIX 35G BARBEQUE SNACKS,93,2604.0,NORDA INDUSTRIES LTD.,7,10
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,93,3629.5782958880886,NEW KENYA COOP CREAMERIES  LTD,7,10
SPRITE PET 500ML,92,4864.452351937607,COCA COLA BEVERAGES KENYA LTD,7,10
COKE PET 2LTS,89,11720.946046957357,COCA COLA BEVERAGES KENYA LTD,7,10
MAYERS 500ML SPARKLING WATER PLASTIC,87,5173.616430594901,MALACHITE LIMITED,7,10
WRIGLEYS ORBIT 10S PEPPERMINT SF,86,4719.148041237114,RADBONE CLARK LIMITED MARS,7,10
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,85,1813.7902526154633,RADBONE CLARK LIMITED MARS,7,10
KABARNET 300ML MINERAL WATER,85,1294.4650440186433,KHETIA DRAPERS LTD,7,10
FANTA ORANGE PET 350ML,82,3193.5967831800267,COCA COLA BEVERAGES KENYA LTD,7,10
SPRITE 330ML CAN REGULAR,81,6255.067619047618,COCA COLA BEVERAGES KENYA LTD,7,10
WRIGLEYS JUICY FRUIT 10S CLASSIC,81,1727.983216783217,RADBONE CLARK LIMITED MARS,7,10
KERINGET 1LT MINERAL WATER,80,5559.476407914764,COCA COLA BEVERAGES KENYA LTD,7,10
DASANI 500ML MINERAL WATER,79,2122.781133968891,COCA COLA BEVERAGES KENYA LTD,7,10
AQUAMIST 1LT MINERAL WATER,79,4835.895849914725,AQUAMIST LIMITED,7,10
ISINYA 15S EGGS,80,19853.536088375597,ISINYA FEEDS LIMITED,7,10
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,79,4074.212809917356,PROPACK KENYA LTD,7,10
PICK N PEEL 250ML MANGO,79,4472.201471629042,KEVIAN KENYA LTD,7,10
TENA 10S WHITE TOILET ROLLS,79,28482.90690226394,AFRICAN COTTON INDUSTRIES LTD,7,10
WRIGLEYS ORBIT 10S BUBBLEMINT SF,75,4123.6765957446805,RADBONE CLARK LIMITED MARS,7,10
DUNHILL 20S DOUBLE CAP,74,27824.0,NOBLE OUTLOOK LIMITED,7,10
BIO 150ML STRAWBERRY YOGHURT,74,6998.719256462387,BIO FOOD PRODUCTS LTD,7,10
FANTA ORANGE PET 500ML,74,3910.879954376961,COCA COLA BEVERAGES KENYA LTD,7,10
PICK N PEEL 250ML TROPICAL MIX,73,4134.751063829787,KEVIAN KENYA LTD,7,10
MAYERS 1LT SPRING MINERAL WATER,73,4113.0315267445985,MALACHITE LIMITED,7,10
PREDATOR 400ML ENERGY DRINK PET,72,3626.8112613240423,COCA COLA BEVERAGES KENYA LTD,7,10
VELVEX 100S WHITE SERVIETTES,73,6785.811143081351,CHANDARIA INDUSTRIES  LTD,7,10
KNORR 51G 6S CHICKEN CUBES,72,5428.456638210186,UNILEVER KENYA LIMITED,7,10
MENENGAI CREAM 1KG SOAP,69,11315.927976630966,MENENGAI O REFINERIES LTD,7,10
BIO 150ML NATURAL YOGHURT,69,6369.488571428572,BIO FOOD PRODUCTS LTD,7,10
KRACKLES SALT&VINEGAR 30GM,69,2990.904517271922,PROPACK KENYA LTD,7,10
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,68,1448.9419023136247,RADBONE CLARK LIMITED MARS,7,10
COKE 1.25L PET,66,6748.55066971578,COCA COLA BEVERAGES KENYA LTD,7,10
PICK N PEEL 250ML APPLE,65,3700.630705394191,KEVIAN KENYA LTD,7,10
PICK N PEEL 250ML PINEAPPLE JUICE,64,3615.1402314977204,KEVIAN KENYA LTD,7,10
AQUAMIST 1.5LT MINERAL WATER,64,4723.316012084592,AQUAMIST LIMITED,7,10
FANTA ORANGE PET 2LTS,64,7858.3082963901215,COCA COLA BEVERAGES KENYA LTD,7,10
COKE ZERO SUGAR 300ML,63,2016.0,COCA COLA BEVERAGES KENYA LTD,7,10
COKE ZERO SUGAR 300ML EMPTY BOTTLE,63,756.0,COCA COLA BEVERAGES KENYA LTD,7,10
BROOKSIDE 500ML SWEET LALA BOTTLE,63,4788.017690417691,BROOKSIDE DAIRY LIMITED,7,10
FANTA BLACKCURRANT PET 500ML,63,3335.1375622716705,COCA COLA BEVERAGES KENYA LTD,7,10
COKE ZERO 2L PET,63,8345.186058981233,COCA COLA BEVERAGES KENYA LTD,7,10
AQUACLEAR 500ML MINERAL WATER,63,1576.4601512859306,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
DASANI 1L MINERAL WATER,62,2864.205153991201,COCA COLA BEVERAGES KENYA LTD,7,10
ILARA 500ML TNC PLAIN CUP,61,5731.627310344828,BROOKSIDE DAIRY LIMITED,7,10
KERINGET 1LT SPARKLING MINERAL WATER,61,5139.928375044062,COCA COLA BEVERAGES KENYA LTD,7,10
SUNLIGHT 175G PURE SOAP YELLOW,60,3419.563563563564,UNILEVER KENYA LIMITED,7,10
MAYERS 500ML STILL MINERAL WATER,59,2259.408460718095,MALACHITE LIMITED,7,10
KIRICHWA 2KG ICE CUBES,59,9440.0,KIRICHWA WATER LIMITED,7,10
SPRITE SODA PET 2LTS,59,7270.732431571325,COCA COLA BEVERAGES KENYA LTD,7,10
BROOKSIDE 1L NATURAL LALA BOTTLE,59,7788.049736564806,BROOKSIDE DAIRY LIMITED,7,10
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,58,9376.886591362127,UDV KENYA LIMITED,7,10
MR.BERRYS KING KUBWA XXL STRAWBERRY LOLLIPOP,57,750.0487025948105,MZURI SWEETS LIMITED,7,10
BIO 200ML GREEK STYLE YOGHURT VANILLA,56,7716.903703703704,BIO FOOD PRODUCTS LTD,7,10
FANTA BLACK CURRANT 350ML PET,56,2176.635972176218,COCA COLA BEVERAGES KENYA LTD,7,10
SNICKERS 40G SINGLE CHOCO BAR,56,7344.898335467349,RADBONE CLARK LIMITED MARS,7,10
CARTOONS 30G TANGY TOMATO CRISPS,56,2521.9527377521617,PROPACK KENYA LTD,7,10
AQUAMIST 5LT MINERAL WATER,56,9588.402370163818,AQUAMIST LIMITED,7,10
FANTA BLACKCURRANT PET 2LTS,56,6846.35108210237,COCA COLA BEVERAGES KENYA LTD,7,10
OREO 55.2G ORIGINAL COOKIES,55,3023.4172945819882,HASBAH KENYA LTD CADBURY,7,10
VELVEX SNOW WHITE 10 PACK,55,20117.954751131223,CHANDARIA INDUSTRIES  LTD,7,10
PILSNER 500ML LAGER BEER,55,9196.000000000002,KENYA BREWERIES LTD,7,10
BIO 150ML BERRY COCKTAIL YOGHURT,54,4816.550960799385,BIO FOOD PRODUCTS LTD,7,10
KRAC KURLS 25G TANGY CHEESE,54,1688.6672489082969,PROPACK KENYA LTD,7,10
ROTHMANS SWITCH BLUE 20S,52,15184.032976615139,NOBLE OUTLOOK LIMITED,7,10
BROOKSIDE 500G SALTED BUTTER,51,30646.587004754358,BROOKSIDE DAIRY LIMITED,7,10
ISINYA 12S EGGS,50,10086.744359078042,ISINYA FEEDS LIMITED,7,10
PICK N PEEL 250ML ORANGE JUICE,50,3785.98892803221,KEVIAN KENYA LTD,7,10
