sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
FRESHA 2LT WHOLE MILK,42,7056.0,GITHUNGURI DAIRY FARMERS,2,1,4
EXE 2KG SELF RAISING,65,9103.408781694496,UNGA LTD,2,1,4
BROADWAYS 600G WHITE BREAD,42,3326.592244119517,BROADWAYS BAKERY LTD,2,1,4
NATURES 600G BROWN BREAD,37,2960.0,DPL FESTIVE  LIMITED,2,1,4
BROADWAY 800G WHITE SANDWICH SLICED BREAD,34,3536.042105263158,BROADWAYS BAKERY LTD,2,1,4
WHITE CAP 500ML LAGER CANS,986,180150.24129680134,KENYA BREWERIES LTD,2,1,4
QUENCHER 500ML DRINKING WATER,719,15213.241520767711,EXCEL CHEMICALS LTD,2,1,4
COKE PET 350ML,612,23796.648984115258,COCA COLA BEVERAGES KENYA LTD,2,1,4
TUSKER CAN 500ML BEER,574,97670.77316162715,KENYA BREWERIES LTD,2,1,4
EMBASSY BY DUNHILL BLUE 20S,524,192832.53044978718,NOBLE OUTLOOK LIMITED,2,1,4
DUNHILL 20S SWITCH,516,194016.0,NOBLE OUTLOOK LIMITED,2,1,4
KERINGET 18.9LT MINERAL WATER REFIL,506,242327.99776182947,COCA COLA BEVERAGES KENYA LTD,2,1,4
COKE PET 500ML,483,25690.91611669596,COCA COLA BEVERAGES KENYA LTD,2,1,4
COKE ZERO 330ML CAN,479,37006.373836740015,COCA COLA BEVERAGES KENYA LTD,2,1,4
AQUAMIST 1LTR SPARKLING WATER,462,35123.98411858127,AQUAMIST LIMITED,2,1,4
KRACKLES PERFECTLY SALTED 30G,452,14936.385855072465,PROPACK KENYA LTD,2,1,4
COKE ZERO 500ML PET,441,22993.884311838305,COCA COLA BEVERAGES KENYA LTD,2,1,4
SCHWEPPES TONIC WATER 500ML PET,431,26165.149452401012,COCA COLA BEVERAGES KENYA LTD,2,1,4
TUSKER 500ML LAGER BEER,402,67214.40000000001,KENYA BREWERIES LTD,2,1,4
AQUAMIST 500ML SPARKLING WATER,399,21991.984125582203,AQUAMIST LIMITED,2,1,4
AQUAMIST 20LT MINERAL WATER,380,160351.50102378326,AQUAMIST LIMITED,2,1,4
COCA COLA 300ML,364,11648.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
COCA COLA 300ML EMPTY BOTTLE,364,4368.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
COKE 330ML CAN,350,27315.334517465963,COCA COLA BEVERAGES KENYA LTD,2,1,4
ISINYA 6S EGGS,341,34154.04180544748,ISINYA FEEDS LIMITED,2,1,4
KRACKLES BANG BANG CHILLI 30G,339,14942.914545454547,PROPACK KENYA LTD,2,1,4
KRACKLES POTATO CRISP BBQ30G,335,14625.13544891641,PROPACK KENYA LTD,2,1,4
BIO 150ML VANILLA YOGHURT,189,17579.397418147804,BIO FOOD PRODUCTS LTD,2,1,4
SPRITE PET 350ML,314,12215.944303422759,COCA COLA BEVERAGES KENYA LTD,2,1,4
SCHWEPPES SODA WATER 500ML PET,281,17010.710094970105,COCA COLA BEVERAGES KENYA LTD,2,1,4
OLA 40G CHEESE CRUNCH TORTILA CHIPS,281,14481.792586054724,PROPACK KENYA LTD,2,1,4
KRACKLES CHEESE & ONION 30G,280,12411.60612291524,PROPACK KENYA LTD,2,1,4
TUSKER LITE 500ML CAN,277,57299.4028723748,KENYA BREWERIES LTD,2,1,4
WHITE CAP 500ML LAGER BEER,276,52771.200000000004,KENYA BREWERIES LTD,2,1,4
ISINYA 30S EGGS,262,113452.9130820399,ISINYA FEEDS LIMITED,2,1,4
GUINNESS 500ML CAN,257,47018.93298850076,KENYA BREWERIES LTD,2,1,4
ISINYA 15S EGGS,257,63779.48468390661,ISINYA FEEDS LIMITED,2,1,4
COKE PET 2LTS,255,33582.48586487782,COCA COLA BEVERAGES KENYA LTD,2,1,4
VELVEX 100S WHITE SERVIETTES,247,22960.210306042376,CHANDARIA INDUSTRIES  LTD,2,1,4
FANTA ORANGE PET 350ML,245,9541.844047306176,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE PET 500ML,242,12795.624664879357,COCA COLA BEVERAGES KENYA LTD,2,1,4
AQUAMIST 1LT MINERAL WATER,241,14752.543035815805,AQUAMIST LIMITED,2,1,4
SPRITE 330ML CAN REGULAR,233,17992.97228689006,COCA COLA BEVERAGES KENYA LTD,2,1,4
BALOZI 500ML CAN,230,37818.65524808391,KENYA BREWERIES LTD,2,1,4
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,228,11758.487603305788,PROPACK KENYA LTD,2,1,4
TENA 10S WHITE TOILET ROLLS,228,82203.8325786858,AFRICAN COTTON INDUSTRIES LTD,2,1,4
KERINGET 1LT MINERAL WATER,220,15288.560121765604,COCA COLA BEVERAGES KENYA LTD,2,1,4
PREDATOR 400ML ENERGY DRINK PET,218,10981.178541231127,COCA COLA BEVERAGES KENYA LTD,2,1,4
DUNHILL 20S DOUBLE CAP,217,81592.0,NOBLE OUTLOOK LIMITED,2,1,4
BIO 150ML STRAWBERRY YOGHURT,128,12105.89276793494,BIO FOOD PRODUCTS LTD,2,1,4
PICK N PEEL 250ML MANGO,216,12227.79136546675,KEVIAN KENYA LTD,2,1,4
DASANI 500ML MINERAL WATER,214,5750.318514801806,COCA COLA BEVERAGES KENYA LTD,2,1,4
KRACKLES SALT&VINEGAR 30GM,211,9146.099320932979,PROPACK KENYA LTD,2,1,4
PICK N PEEL 250ML TROPICAL MIX,207,11724.568085106383,KEVIAN KENYA LTD,2,1,4
COKE ZERO 2L PET,199,26360.190884718497,COCA COLA BEVERAGES KENYA LTD,2,1,4
KNORR 51G 6S CHICKEN CUBES,196,14777.465292905505,UNILEVER KENYA LIMITED,2,1,4
BIO 150ML NATURAL YOGHURT,116,10708.125714285716,BIO FOOD PRODUCTS LTD,2,1,4
PILSNER 500ML LAGER BEER,195,32604.000000000004,KENYA BREWERIES LTD,2,1,4
DASANI 1L MINERAL WATER,192,8869.796605908236,COCA COLA BEVERAGES KENYA LTD,2,1,4
FANTA ORANGE PET 2LTS,192,23574.924889170365,COCA COLA BEVERAGES KENYA LTD,2,1,4
ILARA 500ML TNC PLAIN CUP,112,10523.643586206897,BROOKSIDE DAIRY LIMITED,2,1,4
KRAC KURLS 25G TANGY CHEESE,187,5847.792139737991,PROPACK KENYA LTD,2,1,4
PICK N PEEL 250ML APPLE,184,10475.631535269711,KEVIAN KENYA LTD,2,1,4
VELVEX SNOW WHITE 10 PACK,183,66937.9221719457,CHANDARIA INDUSTRIES  LTD,2,1,4
FANTA ORANGE PET 500ML,181,9565.800969489594,COCA COLA BEVERAGES KENYA LTD,2,1,4
PICK N PEEL 250ML PINEAPPLE JUICE,177,9998.122202735884,KEVIAN KENYA LTD,2,1,4
KERINGET 1LT SPARKLING MINERAL WATER,175,14745.696157913291,COCA COLA BEVERAGES KENYA LTD,2,1,4
OREO 55.2G ORIGINAL COOKIES,175,9619.964119124508,HASBAH KENYA LTD CADBURY,2,1,4
SUNLIGHT 175G PURE SOAP YELLOW,174,9916.734334334335,UNILEVER KENYA LIMITED,2,1,4
COKE ZERO SUGAR 300ML,174,5568.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
COKE ZERO SUGAR 300ML EMPTY BOTTLE,174,2088.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
FANTA BLACK CURRANT 350ML PET,172,6685.38191454124,COCA COLA BEVERAGES KENYA LTD,2,1,4
KRAC KURLS 25G CHILLI LEMON,171,5346.970043019165,PROPACK KENYA LTD,2,1,4
COKE 1.25L PET,171,17484.881280627247,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE SODA PET 2LTS,168,20703.102517016654,COCA COLA BEVERAGES KENYA LTD,2,1,4
AQUACLEAR 500ML MINERAL WATER,168,4203.893736762482,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
BIO 150ML BERRY COCKTAIL YOGHURT,99,8830.343428132208,BIO FOOD PRODUCTS LTD,2,1,4
FANTA BLACKCURRANT PET 2LTS,165,20172.28443833734,COCA COLA BEVERAGES KENYA LTD,2,1,4
FANTA BLACKCURRANT PET 500ML,164,8681.945400199269,COCA COLA BEVERAGES KENYA LTD,2,1,4
AQUAMIST 1.5LT MINERAL WATER,137,10110.84833836858,AQUAMIST LIMITED,2,1,4
AQUAMIST 5LT MINERAL WATER,135,23114.898570930633,AQUAMIST LIMITED,2,1,4
PICK N PEEL 250ML ORANGE JUICE,132,9995.010770005034,KEVIAN KENYA LTD,2,1,4
CARTOONS 30G TANGY TOMATO CRISPS,131,5899.568011527378,PROPACK KENYA LTD,2,1,4
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT VANILLA,91,6761.251891012607,BROOKSIDE DAIRY LIMITED,2,1,4
BIO 200ML GREEK STYLE YOGHURT VANILLA,86,11850.95925925926,BIO FOOD PRODUCTS LTD,2,1,4
ROTHMANS SWITCH BLUE 20S,122,35624.07736821244,NOBLE OUTLOOK LIMITED,2,1,4
OREO 31.3G ENROBED,119,6092.2460515378225,HASBAH KENYA LTD CADBURY,2,1,4
ISINYA 12S EGGS,118,23804.71668742418,ISINYA FEEDS LIMITED,2,1,4
BIO 90ML NATURAL Y0GHURT,82,5182.400000000001,BIO FOOD PRODUCTS LTD,2,1,4
JIAN 30 PACK YELLOW YOLK EGGS,110,43240.95226286422,JIAN CEREALS DEPOT,2,1,4
FANTA PASSION 500ML PET,110,5853.412750116333,COCA COLA BEVERAGES KENYA LTD,2,1,4
FANTA PASSION PET 2LTS,109,13317.142808941377,COCA COLA BEVERAGES KENYA LTD,2,1,4
BIO 150ML MANGO YOGHURT,76,7197.3455938697325,BIO FOOD PRODUCTS LTD,2,1,4
FESTIVE TORTILLA WRAP 8 INCH,108,23713.763855421686,DPL FESTIVE  LIMITED,2,1,4
ROYCO 4G 40S BEEF CUBES,107,11746.622506861848,UNILEVER KENYA LIMITED,2,1,4
FC 200G (30D) FRESH SANDWICH HAM,73,17148.764583333334,FARMERS CHOICE LTD,2,1,4
BIO 90ML VANILLA,72,4550.400000000001,BIO FOOD PRODUCTS LTD,2,1,4
DAIMA 500ML NATURAL PROBIOTIC CUP,73,6916.654450261781,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
KNORR 51G 6S BEEF CUBES,100,7504.654088050314,UNILEVER KENYA LIMITED,2,1,4
GREEN FARM 30S Y/YORK EGGS,100,44809.71675468075,GREEN FARM POULTRY,2,1,4
KRACKLES CURLS 15G CHEESY,99,1584.0421500798298,PROPACK KENYA LTD,2,1,4
BLUE BAND 500G MED FAT SPREAD,98,21522.56523032352,SUPER SAVERS DISTRIBUTION LTD,2,1,4
BLUE BAND 1KG MED FAT SPREAD,96,36758.31899279193,SUPER SAVERS DISTRIBUTION LTD,2,1,4
PICK N PEEL 1LT APPLE,95,19649.99153520585,KEVIAN KENYA LTD,2,1,4
PICK N PEEL 1L ORANGE JUICE,95,24830.730487278997,KEVIAN KENYA LTD,2,1,4
MINUTE MAID 400ML APPLE JUICE,95,5999.749352667013,COCA COLA BEVERAGES KENYA LTD,2,1,4
KCC 500ML FILPACK MALA,66,3425.5813693525847,NEW KENYA COOP CREAMERIES  LTD,2,1,4
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,66,8817.6,BROOKSIDE DAIRY LIMITED,2,1,4
QUENCHER 18L MIN WATER PET,93,37834.40909607732,EXCEL CHEMICALS LTD,2,1,4
BROOKSIDE 1LT NATURAL YOGHURT,65,11700.0,BROOKSIDE DAIRY LIMITED,2,1,4
BALOZI 500ML BEER,93,15463.44123287671,KENYA BREWERIES LTD,2,1,4
MINUTE MAID 1L APPLE JUICE,93,10725.665948275862,COCA COLA BEVERAGES KENYA LTD,2,1,4
FC 200G (30D) FRESH STREAKY BACON,64,22735.601215805473,FARMERS CHOICE LTD,2,1,4
OREO 26.25G ORIGINAL,92,3258.7034482758622,HASBAH KENYA LTD CADBURY,2,1,4
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,64,8112.901547987615,BROOKSIDE DAIRY LIMITED,2,1,4
OREO 128G ORIGINAL,90,11157.415384615384,HASBAH KENYA LTD CADBURY,2,1,4
TENA 100S SERVIETTES WHITE,90,7172.756756756759,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BROOKSIDE 1L SWEETEND LALA BOTTLE,61,8735.2,BROOKSIDE DAIRY LIMITED,2,1,4
FIESTA TOILET ROLLS WHITE 10S,86,30369.79348534202,AFRICAN COTTON INDUSTRIES LTD,2,1,4
CADBURY 80G DAIRY MILK,86,17900.704967602593,HASBAH KENYA LTD CADBURY,2,1,4
FC 1KG (14D) FRESH PORK VALUE PACK,60,33653.75619651347,FARMERS CHOICE LTD,2,1,4
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,59,4384.7657850309515,BROOKSIDE DAIRY LIMITED,2,1,4
CADBURY 32G DAIRY MILK CHOCOLATE,85,9067.575097276265,HASBAH KENYA LTD CADBURY,2,1,4
STIMOROL 14G 10S WILD BERRY,84,4368.284057971015,HASBAH KENYA LTD CADBURY,2,1,4
TOILEX WHITE 10S,84,24798.034915773354,CHANDARIA INDUSTRIES  LTD,2,1,4
BROOKSIDE 250ML VANILLA,58,3184.7559841179814,BROOKSIDE DAIRY LIMITED,2,1,4
ACACIA 200ML KIDS BLUE RASPBERRY,83,7407.1274055117065,KEVIAN KENYA LTD,2,1,4
KNORR 51G 6S BEEF CHILLI CUBES,82,6182.200430107527,UNILEVER KENYA LIMITED,2,1,4
FC 125G (30D) FRESH NYAMABITE,57,4200.769044740024,FARMERS CHOICE LTD,2,1,4
FC 500G (14D) FRESH CLASSIC PORK SAUSAGE,56,16485.333967876264,FARMERS CHOICE LTD,2,1,4
LEADAV YELLOW YOLK EGGS 30PACK TRAY,80,31233.38005390836,LEADAV POULTRY FARM LTD,2,1,4
PICK N PEEL 1LT TROPICAL MIX,80,16653.95760715968,KEVIAN KENYA LTD,2,1,4
CADBURY 90G DRINKING CHOCOLATE SACHET,80,6778.785757392879,HASBAH KENYA LTD CADBURY,2,1,4
AQUAMIST 19L DISPOSABLE WATER,80,36229.0888252149,AQUAMIST LIMITED,2,1,4
SOFTLEAF 10S VIRGIN TOILET PAPER,79,27293.69229086933,KAPA OIL REFINERIES LTD,2,1,4
CADBURY 28G BUBBLY CHOCOLATE,79,6181.423436376709,HASBAH KENYA LTD CADBURY,2,1,4
BROOKSIDE 250ML STRAWBERRY,55,3018.4766645924083,BROOKSIDE DAIRY LIMITED,2,1,4
QUENCHER LIFE 5LT PREMIUM DRINKING WATER,78,13935.769641693812,EXCEL CHEMICALS LTD,2,1,4
BROOKSIDE 250G PROBIOTIC FRUIT CUP YOGHURT STRAWBERRY,54,4002.5134020618557,BROOKSIDE DAIRY LIMITED,2,1,4
KRAC KURLS 25G TOMATO,78,2438.666507462687,PROPACK KENYA LTD,2,1,4
BROOKSIDE 450ML NATURAL YOGHURT CUP,54,7296.525473684211,BROOKSIDE DAIRY LIMITED,2,1,4
BIO 500ML COOKING CREAM LONG LIFE,54,15236.596050269301,BIO FOOD PRODUCTS LTD,2,1,4
ALWAYS 14S MAXI THICK EX/LONG DAY/NIGHT,76,11961.109730848862,HASBAH KENYA LTD P AND G,2,1,4
TROP HEAT 50G CHEVDA ORIGINAL,77,3823.9885283018866,TROPICAL HEAT LTD,2,1,4
CADBURY 80G DAIRY MILK WHOLE NUT,76,15708.757109557107,HASBAH KENYA LTD CADBURY,2,1,4
TENA 200S SERVIETTES WHITE,76,12160.467692307693,AFRICAN COTTON INDUSTRIES LTD,2,1,4
SANTA MARIA 70G TOMATO PASTE SATCHET,75,2242.0093457943926,DEBENHAM AND FEAR LTD,2,1,4
BROOKSIDE 450G PROBIOTIC FRUIT CUP YOGHURT VANILLA,52,6586.556055112401,BROOKSIDE DAIRY LIMITED,2,1,4
NEPTUNE 10S BLENDED TOILET PAPER,74,21784.025531914896,KAPA OIL REFINERIES LTD,2,1,4
QUENCHER 10LT MINERAL WATER PET,74,17700.800000000003,EXCEL CHEMICALS LTD,2,1,4
OXYRICH 1L SPRING WATER,72,2685.074757908328,AQUAMIST LIMITED,2,1,4
KREST BITTER LEMON  500M PET,71,3776.511478851787,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE 300ML,71,2272.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
SPRITE 300ML EMPTY BOTTLE,71,852.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
STONEY TANGAWIZI 500ML PET,70,3723.321176332748,COCA COLA BEVERAGES KENYA LTD,2,1,4
TROP HEAT 18G SAFARI CHEESE,69,1104.0,TROPICAL HEAT LTD,2,1,4
KLEENEX POCKET HANKIES SINGLES,69,1104.0,KIM FAY EAST AFRICA LTD,2,1,4
MINUTE MAID 400ML TROPICAL JUICE,68,4226.694081226054,COCA COLA BEVERAGES KENYA LTD,2,1,4
FC 200G (14D) FRESH PORK CHIPOLATA,46,8220.089498970487,FARMERS CHOICE LTD,2,1,4
FC 400G (30D) FRESH STREAKY BACON,47,30056.334575569363,FARMERS CHOICE LTD,2,1,4
MINUTE MAID 1L TROPICAL JUICE,64,7483.038552540014,COCA COLA BEVERAGES KENYA LTD,2,1,4
GREEN FARM 15PK Y/YORK EGGS,62,16608.07166023166,GREEN FARM POULTRY,2,1,4
FAY TOILET PAPER WHITE 10S,62,22824.09515905948,KIM FAY EAST AFRICA LTD,2,1,4
CADBURY 44G LUNCH BAR,62,7930.333919156416,HASBAH KENYA LTD CADBURY,2,1,4
FESTIVE 400G POUNDCAKE SLICED VANILLA,62,8729.6,DPL FESTIVE  LIMITED,2,1,4
BROOKSIDE 250ML CHOCOLATE,42,2305.6105765297243,BROOKSIDE DAIRY LIMITED,2,1,4
BIO ACTIVE 350ML BLKBRRY N RSPBRRY YOG DRINK,42,5190.695495495495,BIO FOOD PRODUCTS LTD,2,1,4
SPRITE 1.25L PET,60,6240.0,COCA COLA BEVERAGES KENYA LTD,2,1,4
TENA 10S POCKET TISSUE 3PLY,59,944.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
TENA 15S TOILET ROLL WHITE WRAPPED,58,30044.034730538926,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BLUE BAND 250G MED FAT SPREAD,58,7342.435827317765,SUPER SAVERS DISTRIBUTION LTD,2,1,4
ROSY TOILET TISSUE WHITE 10PACK,57,13589.59304347826,CHANDARIA INDUSTRIES  LTD,2,1,4
SUNLIGHT 700G LONG BAR YELLOW,57,5360.412853983014,UNILEVER KENYA LIMITED,2,1,4
BROOKSIDE 230ML COOKING CREAM CUP,39,11004.20825852783,BROOKSIDE DAIRY LIMITED,2,1,4
SOFTLEAF TWIN SERVIETTES,55,8296.53069865914,KAPA OIL REFINERIES LTD,2,1,4
SUNRICE 5KG RICE BASMATI,55,60769.97035347777,KRISH COMMODITIES LTD,2,1,4
JIAN 6 PACK YELLOW YOLK EGGS,55,18102.957791214394,JIAN CEREALS DEPOT,2,1,4
ISINYA 20S EGGS,53,17444.668416988417,ISINYA FEEDS LIMITED,2,1,4
HEINZ 570G TOMATO KETCHUP,53,25355.2,HASBAH KENYA LTD,2,1,4
NUZIWA 1L OAT ORIGINAL MILK,36,13824.0,JETLAK FOODS LTD,2,1,4
CADBURY 450G DRINKING CHOCOLATE JAR,44,3728.3321665660833,HASBAH KENYA LTD CADBURY,2,1,4
ACACIA 200ML KIDS MANGO,44,3926.6699499098204,KEVIAN KENYA LTD,2,1,4
JIAN 15 PACK YELLOW YOLK EGGS,44,14482.366232971515,JIAN CEREALS DEPOT,2,1,4
GREEN FARM 6S Y/YORK EGGS,44,14482.366232971515,GREEN FARM POULTRY,2,1,4
CADBURY 32G DAIRY MILK HAZELNUTS,44,4718.833124565066,HASBAH KENYA LTD CADBURY,2,1,4
FESTIVE 200G HALF POUNDCAKE SLICED VANILLA,44,4646.400000000001,DPL FESTIVE  LIMITED,2,1,4
PRAZIER 6S YELLOW YORK EGGS,44,14482.366232971515,PRAZIER POULTRIES,2,1,4
SUNRICE 2KG RICE BASMATI,43,21076.657215706273,KRISH COMMODITIES LTD,2,1,4
EMBASSY BY DUNHILL RED 20S,43,15824.04352927643,NOBLE OUTLOOK LIMITED,2,1,4
JAMAA 1KG BAR SOAP CREAM,42,3949.7778924085374,KAPA OIL REFINERIES LTD,2,1,4
LEADAV YELLOW YOLK EGGS 6PACK,40,13165.78748451956,LEADAV POULTRY FARM LTD,2,1,4
FLORA 100S SERVIETTES WHITE,40,2867.6136882129276,AFRICAN COTTON INDUSTRIES LTD,2,1,4
FAY POCKET HANDKERCHIEFS PINK SINGLES,40,608.0,KIM FAY EAST AFRICA LTD,2,1,4
ALPRO 1LT ALMOND UNSWTENED DRINK,32,15334.400000000001,HEALTHY U TWO THOUSAND LTD,2,1,4
BUTTERFLY 1KG POLISH GREEN GRAM,38,6961.6,SPICE WORLD LTD,2,1,4
FLORA 1S TOILET ROLLS WHITE,38,13419.211074918567,AFRICAN COTTON INDUSTRIES LTD,2,1,4
SUNLIGHT 900G LONG BAR YELLOW,37,3479.566238550378,UNILEVER KENYA LIMITED,2,1,4
VELVEX POCKET TISSUES WHITE 1S,37,592.0,CHANDARIA INDUSTRIES  LTD,2,1,4
GREEN FARM 12PK Y/YORK EGGS,36,11849.208736067605,GREEN FARM POULTRY,2,1,4
BROOKSIDE 150ML DOUBLE CREAM,28,7900.4572112507485,BROOKSIDE DAIRY LIMITED,2,1,4
LEADAV YELLOW YOLK EGGS 15PACK,35,11520.064048954615,LEADAV POULTRY FARM LTD,2,1,4
MF 750ML ZESTY LEMON D/WASHING LIQUID,35,8372.0,P Z CUSSONS EAST AFRICA  LTD HQ,2,1,4
FESTIVE TORTILLA WRAP 10 INCH,35,10062.998500749625,DPL FESTIVE  LIMITED,2,1,4
GILANI GOURMET 2KG ICE CUBE,34,5440.0,GILANI GOURMET LTD,2,1,4
KCC 500G BUTTER SALTED (604),34,15964.06337484384,NEW KENYA COOP CREAMERIES  LTD,2,1,4
AQUAMIST 20LT MINERAL WATER EMPTY BOTTLE,34,25977.363397876332,AQUAMIST LIMITED,2,1,4
ARIEL 1KG DETERGENT FRESH LAVENDER CLEAN,33,9477.6,HASBAH KENYA LTD P AND G,2,1,4
DAIMA 250G BUTTER SALTED,33,15494.53209911314,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
DAIMA 500G BUTTER SALTED,32,15025.000823382437,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,1,4
VELVEX POCKET TISSUES BLUE 1S,32,512.0,CHANDARIA INDUSTRIES  LTD,2,1,4
STONEY ZERO 500ML  PET,32,1702.0896806092562,COCA COLA BEVERAGES KENYA LTD,2,1,4
FAY 30CMX5M FOIL,32,3328.0,KIM FAY EAST AFRICA LTD,2,1,4
BROOKSIDE 250ML BUBBLE GUM,25,1372.3872479343597,BROOKSIDE DAIRY LIMITED,2,1,4
TENA 80S FACIAL TISSUES FLORAL,31,3100.0,AFRICAN COTTON INDUSTRIES LTD,2,1,4
BROOKSIDE 400ML COOKING CREAM CUP,25,7053.979652902454,BROOKSIDE DAIRY LIMITED,2,1,4
ARIEL 1KG DETERGENT FRESH FLORAL CLEAN,31,11631.2,HASBAH KENYA LTD P AND G,2,1,4
BROOKSIDE 500G SUPERFINE GHEE,31,13863.2,BROOKSIDE DAIRY LIMITED,2,1,4
PRESTIGE 1KG MARGARINE,31,6808.15838918397,KAPA OIL REFINERIES LTD,2,1,4
BIO 1L WHOLE LONGLIFE MILK,24,2255.066482758621,BIO FOOD PRODUCTS LTD,2,1,4
VIM 1KG LEMON FRESH POWDER,30,4440.0,UNILEVER KENYA LIMITED,2,1,4
BROOKSIDE 250ML COFFEE,24,1317.4917580169854,BROOKSIDE DAIRY LIMITED,2,1,4
